nodeid,first,last
tests/test_circuit_resistance.py::test_calibration_round_trips_and_fails_loud_on_a_missing_group,not_run,unobserved
tests/test_circuit_resistance.py::test_channel_label_rules_find_parents_and_updown_pairs,not_run,unobserved
tests/test_circuit_resistance.py::test_galvanic_wiring_edits_only_the_wired_row,not_run,unobserved
tests/test_circuit_resistance.py::test_group_labels_follow_case_identity_and_the_normalised_regions,not_run,unobserved
tests/test_circuit_resistance.py::test_held_back_supervision_never_leaks_into_the_drive,not_run,unobserved
tests/test_circuit_resistance.py::test_measured_rows_follow_the_sorted_channel_order,not_run,unobserved
tests/test_circuit_resistance.py::test_neighbour_edges_use_the_size_normalised_rule,not_run,unobserved
tests/test_circuit_resistance.py::test_pooled_loss_is_minimised_at_the_true_multiplier,not_run,unobserved
tests/test_circuit_resistance.py::test_series_reduction_reproduces_the_classical_inductance_algebra,not_run,unobserved
tests/test_circuit_resistance.py::test_structure_artifact_round_trips,not_run,unobserved
tests/test_circuit_resistance.py::test_structured_loss_recovers_the_true_wiring_gain,not_run,unobserved
tests/test_circuit_resistance.py::test_structured_loss_requires_the_raw_drives,not_run,unobserved
tests/test_circuit_resistance.py::test_structured_reduced_basis_matches_the_diagonal_reduction,not_run,unobserved
tests/test_circuit_resistance.py::test_uniform_multiplier_scales_decay_times_and_keeps_the_vectors,not_run,unobserved
tests/test_circuit_screening.py::test_plasma_self_inductance_is_the_large_aspect_form,not_run,unobserved
tests/test_circuit_screening.py::test_the_tiling_rules_are_dimensionless,not_run,unobserved
tests/test_circuit_screening.py::test_the_zero_net_current_subspace_is_orthonormal_and_sums_to_zero,not_run,unobserved
tests/test_cocos_ip_like_sign.py::test_current_bearing_quantity_round_trips_at_exact_equality,not_run,unobserved
tests/test_cocos_ip_like_sign.py::test_quantity_factors_follow_only_the_defining_signs,not_run,unobserved
tests/test_cocos_ip_like_sign.py::test_receipt_adjudicates_the_disputed_authorities,not_run,unobserved
tests/test_codac_uda.py::test_UdaBase,not_run,unobserved
tests/test_codac_uda.py::test_async_info,not_run,unobserved
tests/test_codac_uda.py::test_async_pulse_info,not_run,unobserved
tests/test_codac_uda.py::test_diagnostic_name[ids-55.AI.00-MSA-9007],not_run,unobserved
tests/test_codac_uda.py::test_diagnostic_name[uda-D1-H1-AI00:MSA-9007],not_run,unobserved
tests/test_codac_uda.py::test_diagnostic_split[55.AI.00-MSA-9007],not_run,unobserved
tests/test_codac_uda.py::test_diagnostic_split[D1-H1-AI00:MSA-9007],not_run,unobserved
tests/test_codac_uda.py::test_diagnostic_variable[False],not_run,unobserved
tests/test_codac_uda.py::test_diagnostic_variable[True],not_run,unobserved
tests/test_codac_uda.py::test_info,not_run,unobserved
tests/test_codac_uda.py::test_info_path,not_run,unobserved
tests/test_codac_uda.py::test_pulse_info,not_run,unobserved
"tests/test_coil.py::test_full_coil_name[BCC_9-2-Bottom Correction Coils, BCC-9 and BCC-2]",not_run,unobserved
tests/test_coil.py::test_full_coil_name[CS1U-Central Solenoid Module 1 Upper],not_run,unobserved
tests/test_coil.py::test_full_coil_name[CS3L-Central Solenoid Module 3 Lower],not_run,unobserved
"tests/test_coil.py::test_full_coil_name[SCC_2-6-Side Correction Coils, SCC-2 and SCC-6]",not_run,unobserved
"tests/test_coil.py::test_full_coil_name[TCC_1-4-Top Correction Coils, TCC-1 and TCC-4]",not_run,unobserved
tests/test_coil.py::test_full_coil_name_bad_id,not_run,unobserved
tests/test_coil_section.py::test_a_meshed_coil_couples_through_its_own_section[-20],not_run,unobserved
tests/test_coil_section.py::test_a_meshed_coil_couples_through_its_own_section[-2],not_run,unobserved
tests/test_coil_section.py::test_a_meshed_coil_couples_through_its_own_section[-5],not_run,unobserved
tests/test_coil_section.py::test_an_undivided_rectangle_takes_the_corner_rule,not_run,unobserved
tests/test_coil_section.py::test_an_undivided_skewed_polygon_takes_the_polygon_kernel,not_run,unobserved
tests/test_coil_section.py::test_composite_and_wall_clipped_targets_preserve_logical_cells,not_run,unobserved
tests/test_coil_section.py::test_hollow_target_nodes_stay_in_actual_parent_material,not_run,unobserved
tests/test_coil_section.py::test_inductance_rejects_target_policy_mutation_after_construction,not_run,unobserved
tests/test_coil_section.py::test_linked_source_reduces_columns_but_keeps_physical_target_rows,not_run,unobserved
tests/test_coil_section.py::test_target_expansion_preserves_every_dcoil_cell_and_parent_turn_sum[-20],not_run,unobserved
tests/test_coil_section.py::test_target_expansion_preserves_every_dcoil_cell_and_parent_turn_sum[-2],not_run,unobserved
tests/test_coil_section.py::test_target_expansion_preserves_every_dcoil_cell_and_parent_turn_sum[-5],not_run,unobserved
tests/test_coil_section.py::test_target_order_sweep_converges_to_raw_reciprocity,not_run,unobserved
tests/test_coil_section.py::test_the_corner_rule_and_the_polygon_kernel_are_one_quantity,not_run,unobserved
tests/test_coil_section.py::test_the_reduced_inductance_converges_with_the_mesh,not_run,unobserved
tests/test_coil_section.py::test_the_section_lane_lands_closer_to_the_double_integral,not_run,unobserved
tests/test_coil_section.py::test_the_section_shape_does_not_change_the_element[disc],not_run,unobserved
tests/test_coil_section.py::test_the_section_shape_does_not_change_the_element[rectangle],not_run,unobserved
tests/test_coil_section.py::test_the_section_shape_does_not_change_the_element[skin],not_run,unobserved
tests/test_coilset.py::test_add_clear_biot,not_run,unobserved
tests/test_coilset.py::test_add_coilset,not_run,unobserved
tests/test_coilset.py::test_array_format,not_run,unobserved
tests/test_coilset.py::test_array_views_insert,not_run,unobserved
tests/test_coilset.py::test_array_views_insert_subspace,not_run,unobserved
tests/test_coilset.py::test_array_views_solve,not_run,unobserved
tests/test_coilset.py::test_aspect_horizontal,not_run,unobserved
tests/test_coilset.py::test_aspect_vertical,not_run,unobserved
tests/test_coilset.py::test_biot_link_dataarray_dataset,not_run,unobserved
tests/test_coilset.py::test_biot_multiframe_plasma,not_run,unobserved
tests/test_coilset.py::test_biot_solve_index_version,not_run,unobserved
tests/test_coilset.py::test_biotdata_numpy,not_run,unobserved
tests/test_coilset.py::test_circular_cross_section,not_run,unobserved
tests/test_coilset.py::test_coil_insert_dict[c],not_run,unobserved
tests/test_coilset.py::test_coil_insert_dict[circle],not_run,unobserved
tests/test_coilset.py::test_coil_insert_dict[d],not_run,unobserved
tests/test_coilset.py::test_coil_insert_dict[disc],not_run,unobserved
tests/test_coilset.py::test_coil_insert_dict[dsk],not_run,unobserved
tests/test_coilset.py::test_coil_multipoint_link,not_run,unobserved
tests/test_coilset.py::test_default_force_route_is_the_section_fan,not_run,unobserved
tests/test_coilset.py::test_dplasma,not_run,unobserved
tests/test_coilset.py::test_dpol,not_run,unobserved
tests/test_coilset.py::test_dpol_default,not_run,unobserved
tests/test_coilset.py::test_dshell,not_run,unobserved
tests/test_coilset.py::test_field_attrs,not_run,unobserved
tests/test_coilset.py::test_filament_number,not_run,unobserved
tests/test_coilset.py::test_flag_current_update,not_run,unobserved
tests/test_coilset.py::test_iadd_clear_biot,not_run,unobserved
tests/test_coilset.py::test_iadd_coilset,not_run,unobserved
tests/test_coilset.py::test_multipoint_link,not_run,unobserved
tests/test_coilset.py::test_nfield,not_run,unobserved
tests/test_coilset.py::test_pfcoil,not_run,unobserved
tests/test_coilset.py::test_plasma_array_attributes,not_run,unobserved
tests/test_coilset.py::test_plasma_hex,not_run,unobserved
tests/test_coilset.py::test_plasma_single,not_run,unobserved
tests/test_coilset.py::test_rectangular_cross_section,not_run,unobserved
tests/test_coilset.py::test_relink,not_run,unobserved
tests/test_coilset.py::test_separatrix_no_plasma_poly,not_run,unobserved
tests/test_coilset.py::test_separatrix_no_plasma_psi,not_run,unobserved
tests/test_coilset.py::test_shell,not_run,unobserved
tests/test_coilset.py::test_shell_additional,not_run,unobserved
tests/test_coilset.py::test_shell_cross_section,not_run,unobserved
tests/test_coilset.py::test_shell_subshell,not_run,unobserved
tests/test_coilset.py::test_shell_turns,not_run,unobserved
tests/test_coilset.py::test_square_filament_number,not_run,unobserved
tests/test_coilset.py::test_store_load_multipoly,not_run,unobserved
tests/test_coilset.py::test_store_load_poly,not_run,unobserved
tests/test_coilset.py::test_store_load_version,not_run,unobserved
tests/test_coilset.py::test_subframe_turn_number,not_run,unobserved
tests/test_coilset.py::test_the_force_route_is_fixed_after_construction,not_run,unobserved
tests/test_coilset.py::test_the_force_route_reaches_the_operator_and_its_cache_identity,not_run,unobserved
tests/test_coilset.py::test_tile_hex,not_run,unobserved
tests/test_columnar.py::test_coerce_bool_dtype,not_run,unobserved
tests/test_columnar.py::test_coerce_length_mismatch,not_run,unobserved
tests/test_columnar.py::test_coerce_scalar_broadcast,not_run,unobserved
tests/test_columnar.py::test_coerce_str_object_dtype,not_run,unobserved
tests/test_columnar.py::test_index_get_indexer,not_run,unobserved
tests/test_columnar.py::test_index_get_loc,not_run,unobserved
tests/test_columnar.py::test_index_get_loc_missing,not_run,unobserved
tests/test_columnar.py::test_index_to_list,not_run,unobserved
tests/test_columnar.py::test_index_unique_preserves_order,not_run,unobserved
tests/test_columnar.py::test_is_list_like,not_run,unobserved
tests/test_columnar.py::test_store_concatenate_append,not_run,unobserved
tests/test_columnar.py::test_store_concatenate_fills_missing_columns_with_default,not_run,unobserved
tests/test_columnar.py::test_store_construction_and_length,not_run,unobserved
tests/test_columnar.py::test_store_drop,not_run,unobserved
tests/test_columnar.py::test_store_explicit_index,not_run,unobserved
tests/test_columnar.py::test_store_loc_boolean_mask,not_run,unobserved
tests/test_columnar.py::test_store_loc_label,not_run,unobserved
tests/test_columnar.py::test_store_loc_label_slice,not_run,unobserved
tests/test_columnar.py::test_store_scalar_broadcast_to_list_length,not_run,unobserved
tests/test_columnar.py::test_vector_empty,not_run,unobserved
tests/test_columnar.py::test_vector_is_ndarray,not_run,unobserved
tests/test_columnar.py::test_vector_to_list,not_run,unobserved
tests/test_columnar.py::test_vector_values_is_plain_ndarray,not_run,unobserved
tests/test_current_diffusion.py::test_a_degenerate_projection_returns_none_rather_than_a_guess,not_run,unobserved
tests/test_current_diffusion.py::test_bessel_mode_decays_at_the_analytic_rate,not_run,unobserved
tests/test_current_diffusion.py::test_both_ladders_clip_outside_the_unit_interval[False],not_run,unobserved
tests/test_current_diffusion.py::test_both_ladders_clip_outside_the_unit_interval[True],not_run,unobserved
tests/test_current_diffusion.py::test_diffusion_precision_is_selected_per_solve,not_run,unobserved
tests/test_current_diffusion.py::test_ejima_coefficient_normalisation,not_run,unobserved
tests/test_current_diffusion.py::test_eta_profile_family_is_bounded_and_monotone,not_run,unobserved
tests/test_current_diffusion.py::test_flux_surface_assembly_has_one_equilibrium_owned_implementation,not_run,unobserved
tests/test_current_diffusion.py::test_internal_inductance_is_positive_and_order_unity,not_run,unobserved
tests/test_current_diffusion.py::test_jax_solve_reproduces_the_torch_prototype,not_run,unobserved
tests/test_current_diffusion.py::test_large_aspect_circular_limit_cannot_split_the_families,not_run,unobserved
tests/test_current_diffusion.py::test_late_time_consumption_is_rigid_and_ohmic,not_run,unobserved
tests/test_current_diffusion.py::test_predicted_current_integrates_to_the_plasma_current,not_run,unobserved
tests/test_current_diffusion.py::test_profile_shapes_vanish_at_the_edge_in_both_arms,not_run,unobserved
tests/test_current_diffusion.py::test_projection_round_trips_a_known_coefficient_vector,not_run,unobserved
tests/test_current_diffusion.py::test_the_current_condition_holds_the_enclosed_current,not_run,unobserved
tests/test_current_diffusion.py::test_the_two_current_targets_weight_the_families_differently,not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[0-False],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[0-True],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[1-False],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[1-True],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[2-False],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[2-True],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[3-False],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[3-True],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[4-False],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[4-True],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[5-False],not_run,unobserved
tests/test_current_diffusion.py::test_the_two_profile_ladders_are_one_family[5-True],not_run,unobserved
tests/test_dataarray.py::test_array_getitem,not_run,unobserved
tests/test_dataarray.py::test_array_ndarray,not_run,unobserved
tests/test_dataarray.py::test_exclude_internal_metadata,not_run,unobserved
tests/test_dataarray.py::test_get_iloc_slice,not_run,unobserved
tests/test_dataarray.py::test_get_loc_part,not_run,unobserved
tests/test_dataarray.py::test_get_loc_plasma,not_run,unobserved
tests/test_dataarray.py::test_get_loc_plasma_subset,not_run,unobserved
tests/test_dataarray.py::test_get_loc_slice,not_run,unobserved
tests/test_dataarray.py::test_getattr_numpy,not_run,unobserved
tests/test_dataarray.py::test_getattr_slice,not_run,unobserved
tests/test_dataarray.py::test_loc_hash_version_array_x,not_run,unobserved
tests/test_dataarray.py::test_loc_hash_version_x,not_run,unobserved
tests/test_dataarray.py::test_loc_update_single,not_run,unobserved
tests/test_dataarray.py::test_loc_update_slice,not_run,unobserved
tests/test_dataarray.py::test_masked_loc_assignment_writes_selected_rows,not_run,unobserved
